acct_num,card_num,card_type,customer_id
3754763969452520,5974-5045-8856-4411,Basic+,103736
729902517308634,9137-9316-7539-9983,Lux,103737
5927043539351980,7527-6545-4805-3265,Basic,103737
4779570047474530,795-5300-2615-2183,Lux,103738
20931614069651,6667-8163-1951-5414,Lux,103739
2251875371963270,5787-858-7721-4410,Basic+,103741
6074538290406860,4609-5241-541-4797,Basic+,103744
2218156460137240,3251-5557-8514-1076,Super-Lux,103745
150362812156802,1247-8764-1252-5033,Miles,103746
22700431481396,3404-8468-4744-3800,Basic+,103746
1584153040987720,8450-2498-6690-2515,Basic+,103747
937611449116010,6208-6123-5531-636,Basic,103748
2104620783897530,9378-370-2396-532,Miles,103749
8967197802835410,3774-4748-6861-1233,Lux,103750
9094978455275580,9970-6880-6266-5971,Lux,103751
6328047437417200,97-8428-7033-4553,Basic,103752
941164942581368,3721-1998-6357-7115,Basic+,103753
5249321475279290,9247-4716-8380-2091,Miles,103754
8311608425307750,2499-3568-1284-7802,Premier,103755
2902332313098930,7026-8924-8356-3688,Gold Card,103755
800180235961105,7979-6202-7594-1271,Premier,103756
4984124675294520,3446-118-5301-2991,Miles,103756
7627307870916280,5039-4418-3253-6929,Miles,103757
9553057158646340,4021-1750-446-2243,Lux,103759
7299180171807080,2190-5927-3488-9149,Premier,103761
3742628948201800,9543-3687-3303-5765,Premier,103763
5184485975637180,2457-5305-1473-2320,Miles,103764
6376964606190480,4499-1554-8661-744,Lux,103764
4088995748806300,8235-1307-8348-2379,Platinum,103765
5648469758744950,5044-8695-5724-4994,Premier,103765
8779143596680020,6030-5704-2485-5029,Basic+,103768
3789953319569200,4327-8570-2017-329,Basic,103768
6421735315056270,2789-4588-825-7540,Lux,103770
943969075217806,8662-1280-2629-6134,Basic,103774
8966508403659530,8872-7421-4322-5739,Platinum,103775
9337657302148160,1820-7863-2230-8941,Gold Card,103775
2663365712087690,3707-6936-531-8541,Basic,103776
7950360275974930,7948-1447-9248-3830,Miles,103776
4422081889456100,4997-8832-7402-9195,Platinum,103778
1635685259199060,8233-2239-1449-8464,Miles,103778
2049998281130490,6513-1020-636-9822,Premier,103780
2742437851932350,6343-1669-1269-5002,Lux,103781
9525964851590540,2079-9213-549-3875,Basic,103784
5221508714435510,8868-8244-739-7175,Miles,103785
8658335884428860,1615-796-8216-7210,Miles,103786
7376039702924980,6134-8051-7391-5264,Miles,103787
4239646573101820,9850-683-7724-4181,Lux,103788
5106062265009430,2292-2949-4509-1538,Basic+,103789
3315172914905410,9155-4184-6867-4508,Gold Card,103790
4015759378815250,256-853-1483-3535,Platinum,103790
1377391260502620,7753-3306-577-9803,Basic,103791
5172289742171310,6797-9936-9629-6475,Miles,103796
2919358458821770,8687-2589-3628-1595,Basic+,103802
2840683314182640,5354-6607-5813-2407,Basic,103806
816414543473225,8647-4377-8525-2473,Basic,103807
9369843281477610,9287-135-8709-4531,Basic+,103808
2189854829309490,7355-1496-4863-4106,Lux,103811
2782259972098830,3405-1695-2819-5940,Basic+,103813
244266384615152,461-390-7193-9504,Basic,103816
289583715331708,6612-5063-8205-8494,Basic+,103817
819872334510185,6048-1878-9460-2032,Basic+,103818
5600905063989610,7639-9520-8065-6569,Miles,103819
5448900595472500,9927-2579-5256-3095,Basic+,103819
9206032986464740,2996-2480-8717-9157,Gold Card,103820
2258529661746810,2032-1694-9132-5834,Platinum,103820
156329270734040,9535-5116-5686-9740,Lux,103823
3417892679019540,6177-7220-3793-3820,Gold Card,103824
2282752167907140,2367-9865-6890-6172,Basic,103827
3795233650954830,9071-9250-6426-4563,Basic+,103830
2699237460386890,3076-8331-6576-3289,Basic,103831
8676332221676860,8361-8469-5228-5946,Lux,103831
9998350061937110,1295-7521-4344-4989,Miles,103836
5494709357038280,5911-8904-3606-7502,Basic,103837
2128789204484680,3628-8896-7956-7335,Super-Lux,103839
2035080082072720,5670-6207-5685-8908,Basic,103841
5007987633248850,6931-4630-3068-5513,Lux,103842
5142043136166340,6380-1227-2771-5285,Basic+,103843
4731101959188490,631-9779-6738-7923,Miles,103845
3037279324340950,619-67-8393-3841,Basic,103845
5485206093017970,6168-5239-8876-3898,Basic+,103848
657735446120795,581-7195-4332-2587,Miles,103849
3451152732030880,781-114-9417-1315,Basic+,103853
9051651909058650,2444-1450-444-7300,Miles,103853
1144493203792470,4261-2249-9291-3205,Lux,103858
8488496091549230,4234-4155-1520-7173,Basic,103859
5918768608956260,9733-2975-2754-6467,Platinum,103863
3319102658376450,2091-5178-2396-2628,Lux,103863
2094153607946860,2226-5940-9431-2331,Basic,103865
6532942634268920,9887-8293-332-3616,Miles,103866
7418346785824250,9073-1992-4091-7613,Platinum,103866
4327690665433900,3952-7699-5382-1453,Basic,103868
6526073287799740,9988-7447-1904-5520,Miles,103869
9887218214101370,2212-6062-7332-4947,Basic,103869
7995398340655050,8495-5552-5294-7945,Basic+,103873
3275623869712590,226-9082-1223-6833,Basic,103874
286450454869973,6826-744-2330-5971,Platinum,103877
4042646097721560,7846-1356-6026-6154,Lux,103879
6605071063947740,6460-8196-7108-5427,Miles,103879
9571741824237620,309-3584-9321-6939,Miles,103880
6238200035039920,155-4942-6138-1093,Premier,103881
1078095160793100,1434-3466-8104-9418,Basic+,103882
1891916426003310,5299-8929-459-8675,Platinum,103883
4395558117768430,8202-80-6108-349,Lux,103884
8988293856688020,3831-7495-112-3464,Miles,103886
6064942034887500,4334-4559-9584-2898,Platinum,103887
7144017698411130,8196-9932-2762-7877,Premier,103887
8964903926881250,3023-2667-730-6912,Lux,103887
8746163035510950,5808-8698-4966-7999,Basic+,103888
2766596365652430,4863-2835-8187-7272,Lux,103892
682152009066007,5485-5268-3919-5876,Lux,103894
3693879553703990,5687-5843-6058-59,Premier,103894
889771221565735,7660-219-1299-65,Basic,103895
1188106882135240,4010-9984-4393-8536,Basic,103896
286056820931411,1285-374-7213-1785,Miles,103897
4387143820091140,4084-8991-2958-1898,Basic+,103897
7491797611690360,18-1990-7772-8939,Basic,103898
6589190899935460,5861-6016-7788-8364,Basic+,103899
587432988516106,2738-6365-6829-406,Basic+,103900
8031999970395680,311-2478-6196-2272,Miles,103900
2079760595710800,1145-8329-2679-4189,Miles,103902
7847502580263840,2158-328-1638-1594,Basic+,103902
4398053843944310,1915-5273-1857-4537,Premier,103903
8976937833240470,3304-8306-338-7733,Lux,103903
1450083834199690,9941-4237-9282-1087,Lux,103904
9861129306513410,4259-4030-7958-6585,Basic,103905
6768090854964070,1445-5510-2209-3997,Platinum,103907
9207587572146200,8472-1709-5588-5501,Basic+,103908
821907061588044,4570-2079-3944-8563,Platinum,103909
5991007483992750,3842-8429-9624-7523,Gold Card,103910
1229434090371370,1667-4312-3926-2084,Premier,103910
9236463259248560,9508-1807-9011-1266,Miles,103912
7304422831272360,1651-6122-8875-2171,Lux,103912
1770960367030690,5438-7658-3466-738,Miles,103913
1863742236361260,7047-6015-6811-3949,Basic+,103915
9230320504747420,786-6972-6432-7217,Lux,103916
1426583675491370,4742-1208-7456-5165,Premier,103918
6462464117523160,3564-3629-9278-614,Miles,103921
6554150324162540,7611-1663-6659-6637,Basic+,103923
3901326165811150,2263-5722-4608-3136,Basic+,103924
435589155536190,6260-2262-4402-5886,Miles,103925
133851684514137,6359-40-4709-9489,Miles,103926
6679285099493100,9163-5516-1588-4182,Basic+,103926
8126897465660440,8335-4791-1088-4512,Super-Lux,103929
3852113945980620,2706-9226-1343-7991,Miles,103932
3531098358872870,2264-6858-1478-2654,Lux,103932
3158328438100430,9357-6535-6145-6175,Basic+,103933
9828203317679120,5653-6640-8849-5998,Miles,103935
7174555306603430,8593-5992-7783-5877,Premier,103935
6870235638564160,6033-8853-2047-6716,Super-Lux,103937
2525153133121660,7635-2760-9029-9842,Miles,103937
1394145884644650,3621-2739-4083-6264,Basic+,103938
8880571270153870,4135-6936-5575-4421,Lux,103941
9465319963488380,8664-5024-1668-8224,Miles,103941
2656385504298090,5892-3325-7762-7435,Platinum,103942
7108625635033500,202-8355-3799-8913,Basic,103943
5468774467758990,2989-6737-4439-7681,Basic,103945
9281181100218080,8531-5005-2080-5696,Basic,103946
6187089673398840,4777-8142-7060-8774,Basic+,103949
6723373820903750,7300-2315-3546-8352,Basic,103950
6164768971278250,8329-8809-2296-820,Basic,103951
6073984256395020,8849-7396-857-6789,Miles,103952
7603961257046890,3847-1951-8219-9467,Premier,103953
2418481995388820,9646-7986-3364-1411,Lux,103953
9307365510989750,3445-9268-8840-8505,Miles,103954
3661888863676320,4576-5485-8746-9335,Lux,103954
9288671276578210,3917-1886-980-7313,Lux,103956
8801740907708990,4830-9278-7010-9176,Lux,103957
4543030937664670,4001-6391-3496-4225,Premier,103959
707799450506638,4587-9739-1361-3401,Premier,103960
5569816042092380,3291-1081-1737-191,Lux,103962
8213083418060120,3339-3605-3671-4992,Basic,103964
3106125106708300,9878-4279-8057-254,Miles,103966
5910979645547380,4622-2738-6312-5134,Basic+,103969
8190651002436300,5832-1754-5575-3214,Lux,103970
4157773091295610,6300-3738-1364-9618,Lux,103971
6998324663655740,8580-9840-1944-3408,Basic,103972
3355140577717170,2402-8826-677-3399,Lux,103973
5612479081139110,5852-5295-5994-1754,Miles,103974
9981920754247530,3853-9651-4720-4284,Basic+,103974
8162947170482180,5377-6043-2864-9888,Miles,103975
5220387806228480,543-4122-21-9159,Lux,103976
6005640166023190,3429-8872-5974-7690,Lux,103977
8761566742822240,6348-7919-1811-2570,Miles,103980
1314541230497850,4924-2573-7942-3893,Basic,103981
6867263782885040,5928-9146-9285-8348,Basic+,103982
6539182517387090,7898-9618-1176-5383,Miles,103984
5122907466688950,7159-3885-8970-4098,Platinum,103984
218621010791174,2230-79-7393-3196,Lux,103985
1592903177345190,4197-3991-5318-346,Miles,103986
2689588408195590,8629-1887-8104-5910,Basic+,103987
5312801708913060,7277-4998-6336-9083,Miles,103988
6406172657992060,9914-9728-5458-7299,Basic+,103989
4926990518600870,4955-5593-1957-1280,Lux,103990
6777602545850770,6529-5259-8771-1896,Premier,103992
9455528578488390,1857-1-3417-5053,Basic+,103993
5015463303043590,5797-7674-5101-1521,Platinum,103994
2576347705978490,3952-5117-7646-3357,Basic,103995
4093244517260640,406-9109-1412-2477,Lux,103996
5921533629580680,940-7522-5782-2105,Lux,103999
4791092849997610,2666-9533-4264-1268,Lux,104000
8425838556078110,4671-9416-2998-9486,Super-Lux,104001
5609123158646180,2134-2907-8079-6098,Gold Card,104001
9931702255264720,2880-3332-573-7433,Premier,104002
9860925162006060,8266-6598-8654-4820,Miles,104002
6203331153101230,9595-8639-2006-805,Lux,104002
4071198088631970,8298-4759-1659-1029,Miles,104004
6822988303170170,4390-4257-8460-5777,Basic+,104007
9050861649773620,5621-3611-8076-7379,Lux,104009
1887417478905020,2738-8880-4643-2574,Basic,104011
9228608653357000,5381-7747-1229-6198,Basic+,104012
7729085946355760,1349-5324-2661-6577,Gold Card,104013
4203593548754220,6167-3328-1126-9799,Basic+,104014
8865685742246440,949-3432-9002-2448,Basic+,104017
5740669755828920,5901-8217-5574-1878,Basic+,104018
2612401363526610,1751-1998-7573-7017,Miles,104022
1215658761982870,3130-3900-5297-9706,Lux,104024
4147654259376970,4716-5878-5118-2682,Basic+,104024
4460951904044350,6551-1091-6913-406,Lux,104025
432019300677597,5414-3676-5031-6006,Basic+,104029
42965350022726,457-2143-8234-8516,Lux,104029
7739422394893970,3927-8557-5529-4055,Lux,104031
3280819662670520,9769-7938-6077-3104,Miles,104034
6894126036328000,8318-1433-2618-232,Gold Card,104035
9797641968232550,7214-9866-8409-8061,Gold Card,104039
4913287761663970,3048-6232-4519-8294,Miles,104040
7440389647798160,4337-5400-1722-3890,Lux,104041
4878242817968140,4773-1117-6384-321,Miles,104041
2761638881524400,8497-2022-5305-5595,Basic,104042
9822765956900700,3132-5156-7215-9565,Basic+,104045
4422065412363980,6176-2429-9073-1080,Premier,104046
3973606703963730,1778-2085-7552-8381,Basic,104047
579561929818455,6770-1474-5152-4155,Basic+,104048
7489791226853070,2043-9922-2095-6197,Miles,104048
3328148041431810,977-4543-1461-5278,Basic,104050
1527438166159320,3553-8560-9726-2265,Basic,104053
9304898591614100,6700-1419-8521-4373,Basic+,104053
3318222952756720,826-3426-5237-1727,Lux,104054
1258831911135650,9983-3546-4788-4264,Premier,104055
1721017244206840,9810-9179-9985-2310,Basic+,104057
4297501712192060,8414-3332-7008-6781,Miles,104058
303802536094093,8734-2684-1352-5456,Basic+,104059
7512810862413370,8134-8371-8797-865,Lux,104060
761661069880492,9860-7757-3037-6780,Miles,104060
5721851716127210,5721-2361-7626-5922,Basic,104061
8534793892191070,928-6500-5236-7709,Miles,104063
9122340152774260,9635-9758-8748-3247,Platinum,104063
4457174386384180,8752-5834-3294-7568,Miles,104064
5419661749493750,7783-5203-4941-9386,Basic,104066
8111033419216290,3365-7100-1242-927,Super-Lux,104068
4983227609382180,2868-8156-3865-9267,Gold Card,104070
7873119827253080,3112-2143-6601-3882,Miles,104070
3024112026922210,3743-9548-404-7323,Basic,104071
6878621926212150,9094-6041-1272-1351,Basic+,104072
8447685632316210,5825-3210-1986-6869,Basic,104073
8171534066950880,6128-3799-5560-9847,Lux,104074
5877079072020520,9504-1250-2635-1573,Basic,104077
9079751106042510,6506-1203-6738-9831,Basic+,104078
1900387604803380,8114-1714-5407-2845,Basic,104079
8432381796506660,6230-4560-2329-892,Basic+,104081
2714246360346220,3242-5263-6054-741,Basic+,104082
9883403310488030,6530-6576-6273-3787,Miles,104084
2065877716359190,881-272-5862-2556,Miles,104085
3462185572217860,3832-7096-3433-5976,Lux,104088
2978527437599380,4935-3787-40-2074,Miles,104089
1664643070273210,3528-8613-336-7874,Basic,104091
4871584105199620,5614-5120-6691-3963,Basic,104092
6623633963977030,7540-492-7662-8300,Basic,104093
861955586773116,9802-8030-1-9016,Platinum,104094
7519270338673380,3685-1810-5894-5781,Basic,104095
1312343531943540,5651-7040-957-2666,Basic,104100
226595176893016,7747-114-5255-1842,Platinum,104102
6074662616379750,4886-1718-9972-7038,Lux,104104
9686258426369910,9440-13-781-1329,Miles,104104
8552765387313880,8814-517-5129-8621,Basic+,104105
5463791579008060,4410-3083-4143-8411,Miles,104105
4657870275159770,7809-2826-4739-2049,Basic,104110
2749026238621590,5280-4799-9860-5736,Basic+,104111
7908661224854060,5851-9660-1805-2457,Lux,104112
4785054376406960,272-3385-8007-4059,Basic,104113
4247289689032230,9190-2746-1111-1531,Premier,104114
737651416819455,9765-6145-1576-3989,Lux,104115
3973838541060360,2009-942-1881-5049,Lux,104116
386752781366961,2233-6595-9084-3244,Miles,104117
9927191403858990,2871-7014-5866-4386,Basic,104119
6364085327481790,7163-523-216-713,Miles,104123
248324718983015,5844-3133-5861-4251,Lux,104123
3460517171636690,6400-5860-5753-4939,Miles,104124
3536309938136300,1683-9271-943-8491,Miles,104125
8080868655480250,4268-3827-2112-4224,Basic+,104127
9863365616577240,3808-3717-5198-2016,Basic,104128
907444265793806,8210-8779-5769-1096,Lux,104132
2635222607494110,8212-7244-697-7076,Basic+,104136
3474555229210610,5604-6110-6343-2555,Basic+,104137
9386855496376740,4535-7812-5346-2361,Lux,104138
451277578576788,9641-9038-8368-4773,Premier,104140
4937749602472660,8428-2702-6411-4990,Platinum,104141
8677812636966300,4512-4223-778-4104,Lux,104142
1518823260449710,9776-6622-1572-8615,Basic+,104146
8538629779572780,5312-639-3092-5341,Basic+,104147
9466094161176830,4689-8942-5137-1554,Miles,104147
5362057488641560,4855-2993-3212-4858,Premier,104148
3927676805536660,324-8189-5742-1907,Basic+,104149
625207408512916,9723-5957-925-6554,Basic,104156
8056562838022810,2503-5265-3363-8117,Basic+,104157
5879004641269190,3930-630-6102-7477,Lux,104160
1935071595154170,9776-9861-7801-9946,Basic+,104162
7898765203774880,2880-4054-1873-9305,Lux,104163
3206566376131820,5904-3787-4188-1793,Premier,104164
4309540884500980,8314-8159-2772-426,Basic+,104165
150592637945230,8723-8854-7714-543,Lux,104171
6282453249141000,4729-7634-5664-8971,Miles,104173
2501885630180350,3166-4681-142-3992,Basic,104173
8952429848868470,1980-6656-6583-2285,Platinum,104174
3464149294741170,6080-2079-7977-5128,Premier,104177
7767110499305980,6355-3454-288-3140,Basic,104179
458315794055957,7113-8295-9847-1784,Lux,104182
4191206966691580,8226-5728-827-2602,Basic+,104183
9417726138135330,3157-2794-8348-6010,Basic+,104184
8877755287952650,2423-523-1764-3755,Basic,104186
1659788543115490,4925-6363-5905-3194,Platinum,104187
3282713054146200,2287-3393-9221-7767,Premier,104188
6315352772074070,3183-2062-6756-6104,Gold Card,104188
8863152539419950,3955-3010-5345-5623,Lux,104190
6515280102201860,9073-2688-3010-5955,Basic+,104191
1740420595232190,7541-5972-4421-5746,Basic,104191
1802028035172710,392-300-2055-5469,Basic,104193
6106369259890860,4553-7644-9483-6245,Lux,104194
4065147276629000,5389-9557-4724-7889,Gold Card,104196
2274747804017060,619-2287-7232-6815,Miles,104196
8269782098364240,3580-625-3633-1259,Gold Card,104198
9554578499734540,1551-1787-3723-6514,Miles,104199
2020881157975200,9300-5569-2677-8603,Basic+,104199
9955608612908540,6620-710-3634-2711,Basic,104200
3424909357735850,7976-2264-6456-4686,Basic,104202
1337632450398460,9490-7556-7518-1543,Basic+,104203
7382961310749960,9027-4644-2687-1328,Lux,104205
2448719178269790,8811-7061-3607-5671,Gold Card,104206
6686106891133110,6995-5978-4842-5493,Lux,104206
6175485222562790,4532-8708-3522-851,Premier,104211
8919200333820170,3389-2622-5333-7178,Gold Card,104211
1781366138873060,1097-8616-1928-5634,Platinum,104212
3092543792848710,9458-4726-8047-4483,Basic,104214
9765031041342860,3948-1741-6951-6996,Lux,104216
1951262040853830,2722-7062-7640-3077,Platinum,104217
8509454045453780,4400-1467-4432-7796,Miles,104218
8012581632734520,6374-9643-5169-6213,Miles,104219
7349863812320300,6434-4160-3131-7890,Gold Card,104219
8725624605219210,8628-4998-3596-6761,Miles,104223
2612516525339400,9133-3837-2184-8513,Basic+,104224
4501082988258300,6297-7409-8620-5800,Basic,104226
137228416852029,3164-160-955-7577,Lux,104228
4707258558639020,3353-3951-2113-5710,Gold Card,104229
3546592340731280,9483-2231-2258-8235,Basic+,104233
2391668605008830,3247-8275-1533-4620,Basic,104235
806366621794050,1955-3230-4873-2507,Basic+,104236
3532858094773740,9438-3437-6062-7897,Basic+,104237
8599145010273770,1585-8090-5996-1820,Miles,104238
3367885616471470,3537-2730-872-2473,Lux,104241
2396848356475780,4376-4088-910-3586,Gold Card,104243
4516650358840260,3649-8710-4015-190,Basic+,104247
2030470276171290,4994-3835-351-7182,Basic,104248
8509583180394770,344-3994-249-4534,Basic+,104249
1671410480146600,4283-8229-2376-9228,Miles,104250
6318429978486650,8207-4180-4492-3678,Basic+,104251
6986515212579570,1449-9116-3724-3040,Miles,104252
2464922438510440,7442-2884-4943-3451,Platinum,104254
2328035514918470,9882-5534-7822-8279,Gold Card,104255
8110038911272360,4597-2468-9138-5431,Lux,104258
5959389771311610,3385-1819-4475-1046,Basic+,104260
5936005816072840,5284-7321-8930-429,Miles,104261
7042915484862460,9805-9723-9562-9808,Basic,104261
7754483637670190,6623-4484-3193-906,Gold Card,104262
476941877861279,5626-7722-5830-1816,Miles,104262
8605854624307770,8069-5148-5337-6716,Basic+,104264
7767980238419670,9819-5888-4067-7820,Basic,104265
4242870334595500,5250-2101-4012-2827,Gold Card,104268
7793798279098130,747-5724-8482-3009,Platinum,104269
2559916956108200,5567-3530-4400-4429,Basic+,104270
9682108321334480,1826-9316-3568-8253,Basic,104271
1390820592388060,3294-1949-7969-2274,Miles,104272
8547736678084060,2322-9990-6048-4486,Gold Card,104275
1121329643233630,2379-3010-4625-6683,Platinum,104275
3826901237171490,6-1045-1852-1817,Lux,104276
1051014227767910,8957-1313-2244-1380,Miles,104277
4962704586569870,1859-7596-306-886,Basic,104278
5676081895289370,8453-9501-9146-3752,Lux,104279
2872648888511840,4555-4292-9847-603,Gold Card,104279
7956574483950420,8113-6460-9265-3439,Miles,104280
4783786624134060,1956-5549-7130-8349,Lux,104281
9303487259780700,2146-7715-1843-4161,Basic,104283
1211541490392620,9284-6254-5780-1703,Gold Card,104284
9069379978192340,1102-1259-1719-3057,Basic+,104286
2706547118982950,9836-8966-271-5525,Miles,104287
611528397455315,3898-865-9229-5945,Premier,104287
591858606984332,3098-9554-1676-9380,Premier,104288
4319911329123790,5053-8329-3046-2913,Platinum,104288
3148637254237860,6043-31-8232-5361,Miles,104290
2988563799089020,4396-9114-8505-661,Lux,104294
3122376563767270,9694-3669-5278-178,Basic,104295
4753966237768280,5620-889-1370-888,Platinum,104297
1942074427196330,2245-2664-6506-9402,Miles,104299
6641342688928260,9978-9985-6186-5381,Basic,104300
9866725676540350,8081-7992-9239-1136,Gold Card,104301
4533960057723040,9249-3309-8293-8088,Basic+,104302
7540107759006300,4680-2345-8324-4981,Basic,104303
399128758692471,1907-399-3837-895,Basic+,104304
6719127794683850,7986-3699-4672-5883,Basic,104306
3634937112102380,3601-9042-9596-6766,Basic,104307
6183490287392950,7153-4875-5782-2270,Basic+,104307
1145043471906220,1719-6531-596-6440,Gold Card,104308
7396200730793730,3049-6226-6852-2522,Platinum,104308
1733789694509510,2298-6405-0-7011,Basic,104311
2091806018236170,6550-7701-9249-7622,Lux,104311
7010934681142020,4164-1249-175-789,Basic+,104312
4976001422250120,5936-4664-3174-6254,Basic+,104315
111250077471752,1534-8218-6715-3106,Miles,104316
8320234332778530,5994-3949-5639-4605,Basic+,104319
2728229035092550,8940-7183-586-4900,Miles,104320
6082936435308100,3389-7445-1814-7685,Lux,104321
6025356060776730,4838-9217-5216-6029,Basic+,104323
2591067761124230,3188-2187-50-906,Gold Card,104324
8165950871314780,9598-2823-3615-1449,Lux,104325
7303619595178790,2784-5626-446-1667,Basic,104326
2549781159594190,8317-8116-9084-6605,Platinum,104327
7171612248340630,1299-5955-5881-9098,Gold Card,104330
9971188146660260,5881-150-2192-1285,Gold Card,104331
1886069841215840,3594-5227-8919-4428,Gold Card,104332
6890784647593710,5964-4934-1393-4509,Miles,104332
998374357167134,1883-9133-8385-8265,Miles,104333
1584808616382870,1440-826-7882-2539,Basic+,104335
8554003082713570,9210-4846-5882-8371,Miles,104338
5414684358752780,7368-3748-8649-2806,Basic,104341
101945187388551,8464-2202-2576-546,Basic+,104342
5537393024336150,581-9164-8454-4523,Basic+,104343
9742121680340120,7494-5720-3276-8571,Premier,104346
4972888149146040,2717-4793-6038-815,Basic+,104348
6333245925514060,4080-8174-3034-2627,Lux,104350
4355184963669600,8104-4111-2831-1633,Basic,104351
5580201354636650,5399-3590-3298-6607,Basic,104354
2207104974978240,4856-3411-8621-6796,Lux,104355
8677606590980120,2182-2103-1445-7709,Basic,104355
3738967464602430,1535-8147-514-2927,Basic+,104358
5570445525303040,4249-6587-789-1802,Basic,104359
9260408059101520,8435-6150-4394-9594,Lux,104360
6782839323513760,6319-885-362-9389,Miles,104361
1272060812521080,6223-8207-7344-5992,Miles,104362
429245029661359,8494-7902-3486-9765,Gold Card,104362
783518670453913,7783-4379-762-2048,Gold Card,104363
6724270316015270,2387-2053-532-7237,Platinum,104364
4865512191116850,5606-9425-3813-600,Miles,104365
8914550653031120,9084-5364-7438-8576,Basic+,104366
213866369929481,3422-4907-1268-3193,Gold Card,104367
2130758014037200,7023-6927-1803-6603,Lux,104369
5678385066839590,9530-5132-9489-7562,Miles,104371
1338370691925630,2898-8048-9340-4895,Miles,104373
9799005950342430,6602-6394-6463-8636,Platinum,104375
3584947132524690,3807-5247-5077-1989,Basic,104376
9601778951635810,8488-9674-7683-3586,Lux,104376
517188467866098,7635-831-6321-1147,Basic+,104379
3068051248676970,4884-6530-4945-2226,Lux,104381
9001805252093120,6760-245-8949-7887,Basic+,104382
2406279300391490,5937-6568-8870-6286,Lux,104384
9777158961289490,420-3420-3719-2093,Basic+,104388
4496297033654140,1300-531-853-9424,Basic+,104389
7003169240543920,347-6474-4457-7318,Miles,104391
7638381887318210,5319-1292-2615-1398,Platinum,104392
4797068751326970,2616-7772-4478-7372,Premier,104392
4724880098742540,4331-9398-2673-4231,Miles,104394
9010604525437000,6749-6260-3549-5556,Miles,104396
7059645271088490,1670-8116-1840-4677,Basic+,104400
7565519979758740,819-1735-6384-7391,Lux,104402
8045716196994700,7939-5036-2176-3791,Miles,104402
9243039631131600,1210-9387-3374-6277,Miles,104403
1689802007578740,3424-5906-4030-6009,Lux,104405
7892301053264780,9003-4999-471-1762,Miles,104405
7772756570208290,7968-5659-9300-4088,Miles,104406
9440151357836770,8194-8292-5237-8988,Gold Card,104408
9173789977512880,2390-3972-1175-5533,Platinum,104408
8137976811120680,4257-5773-1972-1458,Lux,104410
725964362247526,9943-2267-1314-8012,Basic,104412
2745976106185890,3367-3117-8274-3836,Basic+,104413
6712231704749900,2861-1227-732-9020,Basic+,104414
1937229061328390,8699-2487-1646-675,Basic,104416
4767187124678040,3199-4479-5751-7863,Basic+,104418
1224131711614710,1791-7533-7901-2140,Miles,104421
9550456659963710,4159-6505-9761-3318,Gold Card,104422
1497034385140580,9225-5676-9756-1096,Premier,104424
9859387865918860,8308-3856-7255-1645,Miles,104424
5831237920799590,11-8271-2836-3457,Basic+,104430
9107767184029800,5430-7659-9514-7945,Premier,104431
3876891756995650,8504-3142-2533-2769,Basic,104434
3580131906303900,3778-275-1048-1728,Miles,104435
9455003375910310,8758-6280-993-3390,Miles,104436
4032823751788460,1707-2783-5427-9046,Lux,104436
4835809999083600,9749-6856-6815-136,Basic,104437
6665321377143190,1015-9484-894-5671,Miles,104437
6290398110753520,7896-253-6952-2453,Lux,104441
3116440774008190,68-2341-2789-3472,Basic+,104442
9641304062502120,1517-2075-2698-7117,Platinum,104444
2441513004232750,9626-8224-8875-6179,Lux,104444
3640019941939210,9543-3776-1636-6188,Lux,104445
9962323091459470,2958-8580-6582-6103,Lux,104446
251810460682140,8905-8327-7159-4835,Basic+,104447
4376458278851460,3582-4784-8640-742,Miles,104449
5690681682308200,4628-1020-7388-4559,Basic+,104451
6616828251685390,948-1462-3058-4641,Gold Card,104452
8929111755787270,6644-8767-1776-7945,Basic+,104453
3963761515400230,861-8587-3831-6339,Miles,104455
8290647689529670,2116-10-4766-697,Gold Card,104455
2161189258503270,1664-684-9981-2030,Basic+,104456
307656212208208,2993-591-4800-3044,Basic,104457
6342956138980260,296-9631-7344-3324,Basic,104458
5110060121718660,8973-8632-333-8927,Basic+,104459
6360818636265410,5194-6136-1596-2684,Platinum,104463
5424085195178520,4646-933-9451-8942,Miles,104464
7566387865881650,9688-1813-5294-4544,Lux,104464
8100336038145270,9176-5491-6430-8629,Basic,104466
2672980985527780,7409-7190-1065-1009,Basic,104467
366105784129096,1698-1603-3543-6246,Miles,104468
1714195974086430,3874-5631-6814-9979,Basic,104471
7727278737048190,8976-735-5690-9936,Basic,104472
6723475713593860,1144-4028-5341-6124,Basic+,104475
6979794221280170,8112-9090-4463-7225,Basic,104475
9143656652032760,1381-1157-9226-7986,Miles,104476
4839144757311010,5399-193-7100-1499,Lux,104477
2545577721223290,1932-417-7274-2824,Miles,104478
786239228924611,5749-8242-2018-7320,Basic,104480
2758990340111900,7175-9318-8019-4611,Basic,104481
6002410149778680,4463-2838-5708-2950,Gold Card,104482
9650096601697650,8178-2761-9033-933,Basic+,104483
1212617186595800,4704-6283-9282-2494,Lux,104484
7025895935187840,8085-319-9268-6400,Lux,104486
2499351045765460,2998-2493-318-7235,Gold Card,104487
8196237842622680,6816-3928-3601-2585,Miles,104487
8899452621878180,2868-778-5482-1583,Lux,104488
5637712465080700,8277-8801-3938-4075,Basic+,104490
7465729224934900,3414-9521-2220-9584,Basic+,104492
